Date,Rate,Currency,Factor
15/1/21,1.328663,BND,0.752636297
17/1/21,1.333251,BND,0.750046315
23/1/21,1.327845,BND,0.753099948
30/1/21,1.327786,BND,0.753133412
6/2/21,1.338203,BND,0.74727078
13/2/21,1.326923,BND,0.753623232
14/2/21,1.326923,BND,0.753623232
17/2/21,1.329022,BND,0.752432992
27/2/21,1.317884,BND,0.758792124
28/2/21,1.329519,BND,0.752151718
7/3/21,1.340576,BND,0.74594801
11/3/21,1.340217,BND,0.746147825
21/3/21,1.341302,BND,0.745544255
28/3/21,1.346938,BND,0.74242467
2/4/21,1.346688,BND,0.742562494
12/4/21,1.340958,BND,0.745735511
22/4/21,1.329976,BND,0.751893267
26/4/21,1.325702,BND,0.754317335
4/5/21,1.335247,BND,0.748925105
12/5/21,1.328385,BND,0.752793806
21/5/21,1.330348,BND,0.751683018
24/5/21,1.330283,BND,0.751719747
31/5/21,1.322488,BND,0.756150528
8/6/21,1.322974,BND,0.755872753
15/6/21,1.326337,BND,0.753956197
22/6/21,1.346364,BND,0.74274119
28/6/21,1.343266,BND,0.744454189
7/7/21,1.34676,BND,0.742522795
9/7/21,1.352035,BND,0.739625823
15/7/21,1.353496,BND,0.738827451
16/7/21,1.354874,BND,0.738076013
19/7/21,1.359527,BND,0.735549938
22/7/21,1.360746,BND,0.734891008
31/7/21,1.352182,BND,0.739545416
5/8/21,1.351109,BND,0.740132735
15/8/21,1.358958,BND,0.735857915
19/8/21,1.362124,BND,0.734147552
25/8/21,1.353297,BND,0.738936095
29/8/21,1.350626,BND,0.740397416
30/8/21,1.345389,BND,0.743279453
2/9/21,1.344739,BND,0.743638728
4/9/21,1.343321,BND,0.744423708
8/9/21,1.344927,BND,0.743534779
16/9/21,1.342708,BND,0.744763567
22/9/21,1.352586,BND,0.739324524
24/9/21,1.352126,BND,0.739576045
2/10/21,1.357683,BND,0.736548959
12/10/21,1.355891,BND,0.737522411
13/10/21,1.353044,BND,0.739074265
22/10/21,1.347034,BND,0.742371759
30/10/21,1.345604,BND,0.743160692
5/11/21,1.353721,BND,0.738704652
13/11/21,1.354163,BND,0.738463538
23/11/21,1.366225,BND,0.73194386
27/11/21,1.370247,BND,0.729795431
29/11/21,1.368428,BND,0.730765521
6/12/21,1.368598,BND,0.730674749
11/12/21,1.36415,BND,0.733057215
19/12/21,1.374393,BND,0.727593927
20/12/21,1.367229,BND,0.73140637
30/12/21,1.352744,BND,0.739238171
7/1/22,1.359093,BND,0.735784821
17/1/22,1.347843,BND,0.741926174
21/1/22,1.34706,BND,0.74235743
25/1/22,1.344729,BND,0.743644258
28/1/22,1.353298,BND,0.738935549
1/2/22,1.349646,BND,0.74093503
7/2/22,1.343878,BND,0.744115165
15/2/22,1.344703,BND,0.743658637
17/2/22,1.342978,BND,0.744613836
25/2/22,1.351778,BND,0.739766441
27/2/22,1.344405,BND,0.743823476
5/3/22,1.366157,BND,0.731980292
8/3/22,1.361351,BND,0.734564414
10/3/22,1.358277,BND,0.736226852
14/3/22,1.363607,BND,0.733349125
22/3/22,1.35399,BND,0.738557892
23/3/22,1.357857,BND,0.736454575
27/3/22,1.360541,BND,0.735001738
6/4/22,1.358645,BND,0.736027439
8/4/22,1.363979,BND,0.733149117
14/4/22,1.35462,BND,0.738214407
15/4/22,1.365999,BND,0.732064958
20/4/22,1.363164,BND,0.733587448
29/4/22,1.380186,BND,0.724540026
6/5/20,5.579997,BRL,0.179211566
11/5/20,5.732599,BRL,0.174440947
20/5/20,5.7561,BRL,0.17372874
27/5/20,5.345599,BRL,0.187069775
6/6/20,4.965428,BRL,0.201392508
7/6/20,4.961159,BRL,0.201565803
9/6/20,4.900599,BRL,0.204056688
16/6/20,5.244198,BRL,0.190686927
24/6/20,5.348601,BRL,0.186964778
4/7/20,5.315201,BRL,0.188139639
7/7/20,5.379899,BRL,0.185877095
17/7/20,5.38681,BRL,0.185638625
27/7/20,5.1451,BRL,0.194359682
5/8/20,5.2918,BRL,0.188971616
13/8/20,5.368402,BRL,0.186275171
23/8/20,5.621648,BRL,0.177883781
28/8/20,5.39145,BRL,0.18547886
29/8/20,5.39145,BRL,0.18547886
1/9/20,5.397901,BRL,0.185257195
8/9/20,5.3619,BRL,0.186501054
16/9/20,5.2378,BRL,0.190919852
23/9/20,5.593702,BRL,0.178772484
25/9/20,5.56135,BRL,0.179812456
2/10/20,5.6831,BRL,0.175960303
9/10/20,5.530502,BRL,0.180815412
18/10/20,5.646327,BRL,0.177106285
19/10/20,5.606802,BRL,0.178354791
29/10/20,5.779338,BRL,0.173030198
1/11/20,5.743144,BRL,0.174120656
8/11/20,5.365074,BRL,0.186390719
17/11/20,5.328501,BRL,0.187670041
23/11/20,5.440901,BRL,0.183793089
2/12/20,5.217502,BRL,0.1916626
10/12/20,5.025602,BRL,0.198981137
17/12/20,5.0586,BRL,0.197683153
27/12/20,5.214898,BRL,0.191758305
29/12/20,5.210201,BRL,0.191931175
3/1/21,5.202339,BRL,0.19222123
10/1/21,5.418652,BRL,0.184547744
11/1/21,5.489299,BRL,0.182172623
14/1/21,5.197099,BRL,0.192415038
21/1/21,5.350897,BRL,0.186884554
22/1/21,5.4671,BRL,0.18291233
29/1/21,5.462233,BRL,0.18307531
8/2/21,5.365901,BRL,0.186361992
10/2/21,5.3865,BRL,0.185649308
17/2/21,5.411501,BRL,0.184791613
18/2/21,5.4266,BRL,0.184277448
22/2/21,5.4672,BRL,0.182908984
25/2/21,5.531451,BRL,0.180784391
26/2/21,5.599199,BRL,0.178596974
4/3/21,5.669802,BRL,0.176373002
11/3/21,5.536302,BRL,0.180625985
14/3/21,5.543347,BRL,0.180396428
23/3/21,5.521501,BRL,0.181110173
27/3/21,5.756198,BRL,0.173725782
30/3/21,5.773299,BRL,0.173211192
2/4/21,5.708,BRL,0.175192712
12/4/21,5.7335,BRL,0.174413534
16/4/21,5.588608,BRL,0.178935434
22/4/21,5.444401,BRL,0.183674935
25/4/21,5.477049,BRL,0.182580072
2/5/21,5.439195,BRL,0.183850735
10/5/21,5.224299,BRL,0.19141324
11/5/21,5.221701,BRL,0.191508476
18/5/21,5.260898,BRL,0.190081617
25/5/21,5.332098,BRL,0.18754344
30/5/21,5.230267,BRL,0.191194828
31/5/21,5.218001,BRL,0.191644271
1/6/21,5.1512,BRL,0.194129523
2/6/21,5.0759,BRL,0.197009397
11/6/21,5.116297,BRL,0.19545386
13/6/21,5.117324,BRL,0.195414635
16/6/21,5.0557,BRL,0.197796546
17/6/21,5.0083,BRL,0.19966855
22/6/21,4.958699,BRL,0.2016658
1/7/21,5.047993,BRL,0.198098531
10/7/21,5.258735,BRL,0.190159801
15/7/21,5.111801,BRL,0.195625769
21/7/21,5.1885,BRL,0.192733931
23/7/21,5.200799,BRL,0.192278148
31/7/21,5.203827,BRL,0.192166265
3/8/21,5.195921,BRL,0.192458661
13/8/21,5.245229,BRL,0.190649445
18/8/21,5.38141,BRL,0.185824905
25/8/21,5.21226,BRL,0.191855356
27/8/21,5.199339,BRL,0.192332141
5/9/21,5.192281,BRL,0.192593583
7/9/21,5.171665,BRL,0.193361326
9/9/21,5.197859,BRL,0.192386904
12/9/21,5.247704,BRL,0.190559529
16/9/21,5.26159,BRL,0.190056618
24/9/21,5.331477,BRL,0.187565284
26/9/21,5.334863,BRL,0.187446238
1/10/21,5.365903,BRL,0.186361923
2/10/21,5.364614,BRL,0.186406701
6/10/21,5.491193,BRL,0.182109789
11/10/21,5.535323,BRL,0.180657931
19/10/21,5.579134,BRL,0.179239287
24/10/21,5.651878,BRL,0.17693234
29/10/21,5.635392,BRL,0.177449945
4/11/21,5.601275,BRL,0.178530781
6/11/21,5.540519,BRL,0.180488507
10/11/21,5.488768,BRL,0.182190247
18/11/21,5.555329,BRL,0.180007341
20/11/21,5.611224,BRL,0.178214236
24/11/21,5.605355,BRL,0.178400833
30/11/21,5.623064,BRL,0.177838986
10/12/21,5.610926,BRL,0.178223701
17/12/21,5.696286,BRL,0.175552983
19/12/21,5.690561,BRL,0.175729599
20/12/21,5.741133,BRL,0.174181647
26/12/21,5.672321,BRL,0.176294677
5/1/22,5.70907,BRL,0.175159877
13/1/22,5.522865,BRL,0.181065443
19/1/22,5.439694,BRL,0.18383387
25/1/22,5.442873,BRL,0.183726499
27/1/22,5.399246,BRL,0.185211046
4/2/22,5.325524,BRL,0.187774949
5/2/22,5.325713,BRL,0.187768286
11/2/22,5.251964,BRL,0.190404961
21/2/22,5.101554,BRL,0.196018703
23/2/22,5.008431,BRL,0.199663328
2/3/22,5.099385,BRL,0.196102079
6/3/22,5.063041,BRL,0.197509757
7/3/22,5.112525,BRL,0.195598066
12/3/22,5.075396,BRL,0.197028961
17/3/22,5.04126,BRL,0.198363108
18/3/22,5.019697,BRL,0.199215212
27/3/22,4.738125,BRL,0.211053951
30/3/22,4.767266,BRL,0.209763835
5/4/22,4.648285,BRL,0.215133108
9/4/22,4.694747,BRL,0.213004023
14/4/22,4.702309,BRL,0.212661482
22/4/22,4.791582,BRL,0.20869934
1/5/22,4.973883,BRL,0.201050165
4/5/22,4.95519,BRL,0.201808609
11/5/20,12.141931,BWP,0.082359223
15/5/20,12.239627,BWP,0.081701836
17/5/20,12.191909,BWP,0.08202161
23/5/20,12.163269,BWP,0.08221474
1/6/20,11.830097,BWP,0.084530161
8/6/20,11.599039,BWP,0.086214039
18/6/20,11.751124,BWP,0.085098243
27/6/20,11.746939,BWP,0.08512856
29/6/20,11.74572,BWP,0.085137395
1/7/20,11.801417,BWP,0.084735587
2/7/20,11.744826,BWP,0.085143875
9/7/20,11.606963,BWP,0.086155181
14/7/20,11.602183,BWP,0.086190676
16/7/20,11.558412,BWP,0.086517075
17/7/20,11.548508,BWP,0.086591272
20/7/20,11.536175,BWP,0.086683845
30/7/20,11.519022,BWP,0.086812926
2/8/20,11.539147,BWP,0.086661518
11/8/20,11.761096,BWP,0.085026089
19/8/20,11.610764,BWP,0.086126977
22/8/20,11.607037,BWP,0.086154632
28/8/20,11.46881,BWP,0.087193004
31/8/20,11.458365,BWP,0.087272486
1/9/20,11.423641,BWP,0.087537765
10/9/20,11.508089,BWP,0.0868954
13/9/20,11.512772,BWP,0.086860054
18/9/20,11.304766,BWP,0.088458266
23/9/20,11.600835,BWP,0.086200692
25/9/20,11.684197,BWP,0.085585685
27/9/20,11.684198,BWP,0.085585677
6/10/20,11.480217,BWP,0.087106367
10/10/20,11.449562,BWP,0.087339586
18/10/20,11.491994,BWP,0.087017101
23/10/20,11.364816,BWP,0.087990866
30/10/20,11.400638,BWP,0.087714389
6/11/20,11.247714,BWP,0.088906955
7/11/20,11.247715,BWP,0.088906947
14/11/20,11.203597,BWP,0.089257048
16/11/20,11.084281,BWP,0.09021785
22/11/20,11.075383,BWP,0.090290331
2/12/20,11.08586,BWP,0.090205
3/12/20,11.039941,BWP,0.090580194
11/12/20,10.991485,BWP,0.090979517
16/12/20,10.883289,BWP,0.091883988
26/12/20,10.81566,BWP,0.092458528
29/12/20,10.808591,BWP,0.092518997
6/1/21,10.885619,BWP,0.091864321
14/1/21,10.984254,BWP,0.09103941
21/1/21,10.877976,BWP,0.091928866
24/1/21,10.976205,BWP,0.09110617
27/1/21,11.033575,BWP,0.090632456
2/2/21,10.971522,BWP,0.091145057
12/2/21,10.859418,BWP,0.092085966
13/2/21,10.859418,BWP,0.092085966
21/2/21,10.85223,BWP,0.09214696
25/2/21,10.871663,BWP,0.091982248
3/3/21,10.977847,BWP,0.091092543
11/3/21,11.015762,BWP,0.090779013
13/3/21,11.057121,BWP,0.090439455
21/3/21,10.942616,BWP,0.091385826
22/3/21,10.947593,BWP,0.09134428
24/3/21,11.014795,BWP,0.090786982
27/3/21,11.109672,BWP,0.090011658
5/4/21,11.013387,BWP,0.090798589
7/4/21,10.93397,BWP,0.091458089
10/4/21,10.931282,BWP,0.091480578
19/4/21,10.847261,BWP,0.092189171
24/4/21,10.807582,BWP,0.092527635
29/4/21,10.78499,BWP,0.092721458
6/5/21,10.876474,BWP,0.091941561
11/5/21,10.69515,BWP,0.093500325
20/5/21,10.72477,BWP,0.093242093
28/5/21,10.647162,BWP,0.093921742
3/6/21,10.592814,BWP,0.094403621
10/6/21,10.607958,BWP,0.09426885
20/6/21,10.830169,BWP,0.092334663
25/6/21,10.824127,BWP,0.092386204
27/6/21,10.829072,BWP,0.092344016
1/7/21,10.833968,BWP,0.092302285
10/7/21,10.914886,BWP,0.091617998
14/7/21,11.081308,BWP,0.090242054
17/7/21,10.962017,BWP,0.091224088
22/7/21,11.047646,BWP,0.090517021
24/7/21,11.116122,BWP,0.08995943
28/7/21,11.109452,BWP,0.090013441
2/8/21,10.976422,BWP,0.091104369
5/8/21,10.967801,BWP,0.09117598
9/8/21,11.066416,BWP,0.090363493
18/8/21,11.20484,BWP,0.089247147
27/8/21,11.184027,BWP,0.089413232
2/9/21,10.987578,BWP,0.091011868
5/9/21,10.997308,BWP,0.090931344
13/9/21,10.960838,BWP,0.0912339
17/9/21,11.054949,BWP,0.090457224
22/9/21,11.183185,BWP,0.089419964
23/9/21,11.150332,BWP,0.089683428
2/10/21,11.301532,BWP,0.088483579
7/10/21,11.275949,BWP,0.088684332
9/10/21,11.265187,BWP,0.088769055
13/10/21,11.264279,BWP,0.08877621
19/10/21,11.143865,BWP,0.089735473
20/10/21,11.134484,BWP,0.089811077
26/10/21,11.208792,BWP,0.08921568
4/11/21,11.426275,BWP,0.087517586
12/11/21,11.467989,BWP,0.087199247
21/11/21,11.650353,BWP,0.085834309
1/12/21,11.66562,BWP,0.085721976
10/12/21,11.762039,BWP,0.085019273
14/12/21,11.764224,BWP,0.085003482
22/12/21,11.732799,BWP,0.085231154
26/12/21,11.619151,BWP,0.086064808
28/12/21,11.606401,BWP,0.086159353
3/1/22,11.757666,BWP,0.085050894
11/1/22,11.619718,BWP,0.086060608
18/1/22,11.578455,BWP,0.086367309
28/1/22,11.589991,BWP,0.086281344
30/1/22,11.682516,BWP,0.085598
31/1/22,11.680175,BWP,0.085615156
6/2/22,11.545104,BWP,0.086616803
16/2/22,11.481725,BWP,0.087094927
26/2/22,11.515219,BWP,0.086841596
4/3/22,11.747281,BWP,0.085126082
6/3/22,11.74453,BWP,0.085146021
13/3/22,11.548533,BWP,0.086591085
17/3/22,11.562632,BWP,0.086485499
23/3/22,11.528928,BWP,0.086738333
28/3/22,11.465424,BWP,0.087218754
29/3/22,11.473688,BWP,0.087155935
5/4/22,11.442446,BWP,0.087393902
11/4/22,11.52369,BWP,0.08677776
13/4/22,11.48484,BWP,0.087071304
19/4/22,11.649041,BWP,0.085843976
25/4/22,11.998623,BWP,0.083342897
2/5/22,12.10761,BWP,0.082592683
7/5/20,1.412731,CAD,0.70784884
11/5/20,1.39116,CAD,0.718824578
21/5/20,1.39352,CAD,0.717607211
24/5/20,1.40025,CAD,0.714158186
25/5/20,1.398758,CAD,0.71491995
1/6/20,1.357549,CAD,0.736621662
2/6/20,1.352644,CAD,0.739292822
11/6/20,1.363127,CAD,0.73360736
15/6/20,1.353764,CAD,0.738681188
21/6/20,1.361555,CAD,0.734454355
26/6/20,1.3687,CAD,0.730620297
30/6/20,1.357412,CAD,0.736696007
1/7/20,1.35845,CAD,0.736133093
9/7/20,1.358459,CAD,0.736128216
10/7/20,1.359535,CAD,0.735545609
16/7/20,1.357965,CAD,0.736396004
18/7/20,1.358,CAD,0.736377025
19/7/20,1.358026,CAD,0.736362927
26/7/20,1.342363,CAD,0.744954979
28/7/20,1.338265,CAD,0.74723616
30/7/20,1.34185,CAD,0.745239781
8/8/20,1.33852,CAD,0.747093805
15/8/20,1.32675,CAD,0.7537215
20/8/20,1.318055,CAD,0.758693681
24/8/20,1.321866,CAD,0.756506333
25/8/20,1.317137,CAD,0.759222465
4/9/20,1.306305,CAD,0.765518007
11/9/20,1.317845,CAD,0.75881458
21/9/20,1.331073,CAD,0.751273597
27/9/20,1.338173,CAD,0.747287533
5/10/20,1.325591,CAD,0.754380499
7/10/20,1.325358,CAD,0.75451312
17/10/20,1.31925,CAD,0.758006443
24/10/20,1.312575,CAD,0.761861227
26/10/20,1.321177,CAD,0.756900854
30/10/20,1.3321,CAD,0.750694392
31/10/20,1.3321,CAD,0.750694392
3/11/20,1.313285,CAD,0.761449343
13/11/20,1.31287,CAD,0.761690038
14/11/20,1.31287,CAD,0.761690038
23/11/20,1.308308,CAD,0.76434601
24/11/20,1.299749,CAD,0.769379319
28/11/20,1.299155,CAD,0.769731094
29/11/20,1.298506,CAD,0.77011581
4/12/20,1.27841,CAD,0.782221666
5/12/20,1.27841,CAD,0.782221666
10/12/20,1.274528,CAD,0.784604183
17/12/20,1.272377,CAD,0.785930585
19/12/20,1.278845,CAD,0.781955593
22/12/20,1.290798,CAD,0.774714556
23/12/20,1.284947,CAD,0.778242215
2/1/21,1.273005,CAD,0.785542869
3/1/21,1.27332,CAD,0.785348538
13/1/21,1.269992,CAD,0.787406535
19/1/21,1.273313,CAD,0.785352855
20/1/21,1.263721,CAD,0.791313906
28/1/21,1.282038,CAD,0.780008081
2/2/21,1.278146,CAD,0.782383233
3/2/21,1.278439,CAD,0.782203922
12/2/21,1.26985,CAD,0.787494586
15/2/21,1.264194,CAD,0.791017834
16/2/21,1.2695,CAD,0.787711698
18/2/21,1.268055,CAD,0.788609327
20/2/21,1.26157,CAD,0.79266311
2/3/21,1.26414,CAD,0.791051624
4/3/21,1.266299,CAD,0.789702906
13/3/21,1.2476,CAD,0.801538955
18/3/21,1.249625,CAD,0.800240072
28/3/21,1.258045,CAD,0.794884126
5/4/21,1.251969,CAD,0.798741822
13/4/21,1.253795,CAD,0.797578552
15/4/21,1.25516,CAD,0.796711176
23/4/21,1.247575,CAD,0.801555017
24/4/21,1.247575,CAD,0.801555017
30/4/21,1.22919,CAD,0.813543878
4/5/21,1.230126,CAD,0.812924855
7/5/21,1.21356,CAD,0.824021886
16/5/21,1.211831,CAD,0.825197573
26/5/21,1.213199,CAD,0.824267082
31/5/21,1.205965,CAD,0.829211461
1/6/21,1.207581,CAD,0.8281018
2/6/21,1.20388,CAD,0.830647573
9/6/21,1.211195,CAD,0.825630885
16/6/21,1.226605,CAD,0.815258376
23/6/21,1.230308,CAD,0.812804599
30/6/21,1.239437,CAD,0.806817934
5/7/21,1.233426,CAD,0.810749895
15/7/21,1.259335,CAD,0.794069886
22/7/21,1.25634,CAD,0.795962876
1/8/21,1.246659,CAD,0.80214397
2/8/21,1.251049,CAD,0.799329203
7/8/21,1.255383,CAD,0.796569652
15/8/21,1.252167,CAD,0.79861552
18/8/21,1.265973,CAD,0.789906262
22/8/21,1.283587,CAD,0.779066787
30/8/21,1.260051,CAD,0.793618671
3/9/21,1.252282,CAD,0.798542181
7/9/21,1.265625,CAD,0.790123457
17/9/21,1.274641,CAD,0.784534626
19/9/21,1.27655,CAD,0.783361404
25/9/21,1.265232,CAD,0.790368881
4/10/21,1.258329,CAD,0.794704723
7/10/21,1.25584,CAD,0.796279781
9/10/21,1.247259,CAD,0.801758095
15/10/21,1.236913,CAD,0.808464298
23/10/21,1.237206,CAD,0.808272834
27/10/21,1.236417,CAD,0.808788621
29/10/21,1.238949,CAD,0.807135726
4/11/21,1.245732,CAD,0.802740878
9/11/21,1.244669,CAD,0.803426453
16/11/21,1.256156,CAD,0.796079468
17/11/21,1.260594,CAD,0.79327682
18/11/21,1.260166,CAD,0.793546247
25/11/21,1.265264,CAD,0.790348892
3/12/21,1.284911,CAD,0.77826402
4/12/21,1.285872,CAD,0.777682382
10/12/21,1.271935,CAD,0.786203698
19/12/21,1.287477,CAD,0.776712904
25/12/21,1.280884,CAD,0.780710822
1/1/22,1.264755,CAD,0.790666967
6/1/22,1.272578,CAD,0.78580645
14/1/22,1.253731,CAD,0.797619266
20/1/22,1.250553,CAD,0.799646237
23/1/22,1.257639,CAD,0.795140736
24/1/22,1.262353,CAD,0.792171445
27/1/22,1.272001,CAD,0.786162904
4/2/22,1.274497,CAD,0.784623267
12/2/22,1.272996,CAD,0.785548423
18/2/22,1.275547,CAD,0.783977384
23/2/22,1.272925,CAD,0.785592238
28/2/22,1.267223,CAD,0.789127091
10/3/22,1.277383,CAD,0.782850562
16/3/22,1.268727,CAD,0.788191628
19/3/22,1.260346,CAD,0.793432914
24/3/22,1.252447,CAD,0.79843698
27/3/22,1.248565,CAD,0.800919456
3/4/22,1.25232,CAD,0.798517951
5/4/22,1.2481,CAD,0.801217851
9/4/22,1.256222,CAD,0.796037643
17/4/22,1.261082,CAD,0.792969847
21/4/22,1.258494,CAD,0.79460053
23/4/22,1.270749,CAD,0.786937468
29/4/22,1.285883,CAD,0.777675729
1/5/22,1.285104,CAD,0.778147138
6/5/20,0.972188,CHF,1.028607636
11/5/20,0.9704,CHF,1.030502885
15/5/20,0.973168,CHF,1.027571807
16/5/20,0.97176,CHF,1.029060673
22/5/20,0.971841,CHF,1.028974904
24/5/20,0.97108,CHF,1.029781274
2/6/20,0.961928,CHF,1.039578846
10/6/20,0.942929,CHF,1.060525236
18/6/20,0.951386,CHF,1.051098082
20/6/20,0.952315,CHF,1.050072718
26/6/20,0.947821,CHF,1.055051534
1/7/20,0.945842,CHF,1.057259035
5/7/20,0.945155,CHF,1.058027519
8/7/20,0.938413,CHF,1.065628886
15/7/20,0.944511,CHF,1.058748919
16/7/20,0.945547,CHF,1.057588888
18/7/20,0.938625,CHF,1.065388201
19/7/20,0.938546,CHF,1.065477877
20/7/20,0.939123,CHF,1.064823245
27/7/20,0.919653,CHF,1.087366648
29/7/20,0.912106,CHF,1.0963638
5/8/20,0.908098,CHF,1.101202734
6/8/20,0.909679,CHF,1.09928887
10/8/20,0.915429,CHF,1.092384008
19/8/20,0.914331,CHF,1.093695828
26/8/20,0.907698,CHF,1.101688006
5/9/20,0.912844,CHF,1.095477431
14/9/20,0.908453,CHF,1.100772412
15/9/20,0.9081,CHF,1.101200308
22/9/20,0.920025,CHF,1.086926986
23/9/20,0.924041,CHF,1.082203062
3/10/20,0.920787,CHF,1.086027496
12/10/20,0.909051,CHF,1.100048292
18/10/20,0.915216,CHF,1.092638241
25/10/20,0.905024,CHF,1.104943073
2/11/20,0.918652,CHF,1.088551486
8/11/20,0.89968,CHF,1.111506313
15/11/20,0.912733,CHF,1.095610655
17/11/20,0.911307,CHF,1.097325051
25/11/20,0.908417,CHF,1.100816035
27/11/20,0.904586,CHF,1.105478086
28/11/20,0.905046,CHF,1.104916214
30/11/20,0.908094,CHF,1.101207584
5/12/20,0.89225,CHF,1.120762118
11/12/20,0.889614,CHF,1.124083029
16/12/20,0.885204,CHF,1.129683101
20/12/20,0.885062,CHF,1.129864348
25/12/20,0.8896,CHF,1.124100719
3/1/21,0.883964,CHF,1.131267789
5/1/21,0.878418,CHF,1.138410187
13/1/21,0.887749,CHF,1.126444524
17/1/21,0.890738,CHF,1.122664577
24/1/21,0.885683,CHF,1.12907214
1/2/21,0.897051,CHF,1.114763821
11/2/21,0.890018,CHF,1.123572782
19/2/21,0.89675,CHF,1.115137998
21/2/21,0.895898,CHF,1.116198496
25/2/21,0.904531,CHF,1.105545305
27/2/21,0.908321,CHF,1.10093238
6/3/21,0.930716,CHF,1.074441613
16/3/21,0.924815,CHF,1.081297341
26/3/21,0.939235,CHF,1.064696269
28/3/21,0.939165,CHF,1.064775625
2/4/21,0.942669,CHF,1.060817742
11/4/21,0.925358,CHF,1.080662835
14/4/21,0.923106,CHF,1.083299209
23/4/21,0.914009,CHF,1.09408113
28/4/21,0.909014,CHF,1.100093068
2/5/21,0.912935,CHF,1.095368235
7/5/21,0.901417,CHF,1.109364478
12/5/21,0.908952,CHF,1.100168106
18/5/21,0.897576,CHF,1.114111786
22/5/21,0.898014,CHF,1.113568385
31/5/21,0.89843,CHF,1.11305277
3/6/21,0.903592,CHF,1.106694172
4/6/21,0.898975,CHF,1.112377986
6/6/21,0.899273,CHF,1.112009368
15/6/21,0.898407,CHF,1.113081265
21/6/21,0.918288,CHF,1.088982977
22/6/21,0.918413,CHF,1.088834762
23/6/21,0.918146,CHF,1.089151399
25/6/21,0.916953,CHF,1.090568437
28/6/21,0.919794,CHF,1.08719996
30/6/21,0.925269,CHF,1.080766782
7/7/21,0.925309,CHF,1.080720062
8/7/21,0.914948,CHF,1.092958288
15/7/21,0.917716,CHF,1.089661725
17/7/21,0.918945,CHF,1.088204408
25/7/21,0.920205,CHF,1.086714373
4/8/21,0.906253,CHF,1.103444623
10/8/21,0.923694,CHF,1.082609609
13/8/21,0.915483,CHF,1.092319573
21/8/21,0.917095,CHF,1.090399577
30/8/21,0.916681,CHF,1.090892033
1/9/21,0.915772,CHF,1.091974858
2/9/21,0.915124,CHF,1.092748087
12/9/21,0.918329,CHF,1.088934358
20/9/21,0.928051,CHF,1.077526989
29/9/21,0.93438,CHF,1.070228387
3/10/21,0.929638,CHF,1.075687526
11/10/21,0.928243,CHF,1.077304111
14/10/21,0.923375,CHF,1.08298362
16/10/21,0.92359,CHF,1.082731515
21/10/21,0.917697,CHF,1.089684286
22/10/21,0.916878,CHF,1.090657645
26/10/21,0.920595,CHF,1.086253999
2/11/21,0.914421,CHF,1.093588183
11/11/21,0.921141,CHF,1.085610129
16/11/21,0.930245,CHF,1.074985622
20/11/21,0.928241,CHF,1.077306432
24/11/21,0.934313,CHF,1.070305133
28/11/21,0.923793,CHF,1.082493589
3/12/21,0.917505,CHF,1.089912317
7/12/21,0.92445,CHF,1.081724268
12/12/21,0.921125,CHF,1.085628986
17/12/21,0.924852,CHF,1.081254082
27/12/21,0.917414,CHF,1.090020427
29/12/21,0.914282,CHF,1.093754443
2/1/22,0.910956,CHF,1.09774786
4/1/22,0.916794,CHF,1.090757575
9/1/22,0.9187,CHF,1.088494612
17/1/22,0.914169,CHF,1.093889642
27/1/22,0.930067,CHF,1.075191357
3/2/22,0.919992,CHF,1.086965974
6/2/22,0.925885,CHF,1.080047738
15/2/22,0.924846,CHF,1.081261096
21/2/22,0.915732,CHF,1.092022557
24/2/22,0.924791,CHF,1.081325402
6/3/22,0.917449,CHF,1.089978844
11/3/22,0.937951,CHF,1.066153776
16/3/22,0.941457,CHF,1.062183403
24/3/22,0.929234,CHF,1.076155199
27/3/22,0.930467,CHF,1.074729141
30/3/22,0.922359,CHF,1.084176552
8/4/22,0.934684,CHF,1.069880302
17/4/22,0.942569,CHF,1.060930287
26/4/22,0.961868,CHF,1.039643693
1/5/22,0.973377,CHF,1.02735117
10/5/20,825.799984,CLP,0.001210947
17/5/20,827.700941,CLP,0.001208166
22/5/20,806.301365,CLP,0.001240231
28/5/20,822.298562,CLP,0.001216103
6/6/20,766.624981,CLP,0.001304419
16/6/20,784.298667,CLP,0.001275024
23/6/20,819.199207,CLP,0.001220704
2/7/20,801.099243,CLP,0.001248285
9/7/20,788.598319,CLP,0.001268073
15/7/20,782.399771,CLP,0.001278119
16/7/20,789.400002,CLP,0.001266785
23/7/20,770.401146,CLP,0.001298025
28/7/20,766.300088,CLP,0.001304972
30/7/20,761.500973,CLP,0.001313196
9/8/20,788.800215,CLP,0.001267748
13/8/20,793.500041,CLP,0.001260239
23/8/20,793.098295,CLP,0.001260878
30/8/20,779.499424,CLP,0.001282875
2/9/20,771.399623,CLP,0.001296345
5/9/20,771.500444,CLP,0.001296176
13/9/20,769.89976,CLP,0.00129887
14/9/20,765.29864,CLP,0.001306679
17/9/20,761.197948,CLP,0.001313719
23/9/20,783.300352,CLP,0.001276649
27/9/20,788.09992,CLP,0.001268875
2/10/20,789.599598,CLP,0.001266465
7/10/20,794.699908,CLP,0.001258337
11/10/20,794.700963,CLP,0.001258335
18/10/20,793.500012,CLP,0.001260239
23/10/20,775.699304,CLP,0.001289159
24/10/20,775.699332,CLP,0.001289159
3/11/20,759.500403,CLP,0.001316655
